name,atom,M0,P11
HID,HD2,0.152022360731,2.3337505 0.0 0.0 2.3337505 0.0 2.3337505
HSD,HD2,0.152022360731,2.3337505 0.0 0.0 2.3337505 0.0 2.3337505
HISD,HD2,0.152022360731,2.3337505 0.0 0.0 2.3337505 0.0 2.3337505
HISA,HD2,0.152022360731,2.3337505 0.0 0.0 2.3337505 0.0 2.3337505
HID,HE,0.161574813953,1.67963069 0.0 0.0 1.67963069 0.0 1.67963069
HSD,HE,0.161574813953,1.67963069 0.0 0.0 1.67963069 0.0 1.67963069
HISD,HE,0.161574813953,1.67963069 0.0 0.0 1.67963069 0.0 1.67963069
HISA,HE,0.161574813953,1.67963069 0.0 0.0 1.67963069 0.0 1.67963069
HID,HE1,0.161574813953,1.67963069 0.0 0.0 1.67963069 0.0 1.67963069
HSD,HE1,0.161574813953,1.67963069 0.0 0.0 1.67963069 0.0 1.67963069
HISD,HE1,0.161574813953,1.67963069 0.0 0.0 1.67963069 0.0 1.67963069
HISA,HE1,0.161574813953,1.67963069 0.0 0.0 1.67963069 0.0 1.67963069
HID,HE2,0.161574813953,1.67963069 0.0 0.0 1.67963069 0.0 1.67963069
HSD,HE2,0.161574813953,1.67963069 0.0 0.0 1.67963069 0.0 1.67963069
HISD,HE2,0.161574813953,1.67963069 0.0 0.0 1.67963069 0.0 1.67963069
HISA,HE2,0.161574813953,1.67963069 0.0 0.0 1.67963069 0.0 1.67963069
HIE,N,-0.378462474993,5.22431458 0.0 0.0 5.22431458 0.0 5.22431458
HSE,N,-0.378462474993,5.22431458 0.0 0.0 5.22431458 0.0 5.22431458
HISE,N,-0.378462474993,5.22431458 0.0 0.0 5.22431458 0.0 5.22431458
HISB,N,-0.378462474993,5.22431458 0.0 0.0 5.22431458 0.0 5.22431458
HIE,HN,0.238651932781,2.39090312 0.0 0.0 2.39090312 0.0 2.39090312
HSE,HN,0.238651932781,2.39090312 0.0 0.0 2.39090312 0.0 2.39090312
HISE,HN,0.238651932781,2.39090312 0.0 0.0 2.39090312 0.0 2.39090312
HISB,HN,0.238651932781,2.39090312 0.0 0.0 2.39090312 0.0 2.39090312
HIE,H,0.238651932781,2.39090312 0.0 0.0 2.39090312 0.0 2.39090312
HSE,H,0.238651932781,2.39090312 0.0 0.0 2.39090312 0.0 2.39090312
HISE,H,0.238651932781,2.39090312 0.0 0.0 2.39090312 0.0 2.39090312
HISB,H,0.238651932781,2.39090312 0.0 0.0 2.39090312 0.0 2.39090312
HIE,CA,-0.00419606150103,6.16474745 0.0 0.0 6.16474745 0.0 6.16474745
HSE,CA,-0.00419606150103,6.16474745 0.0 0.0 6.16474745 0.0 6.16474745
HISE,CA,-0.00419606150103,6.16474745 0.0 0.0 6.16474745 0.0 6.16474745
HISB,CA,-0.00419606150103,6.16474745 0.0 0.0 6.16474745 0.0 6.16474745
HIE,HA,0.107393855012,1.07614583 0.0 0.0 1.07614583 0.0 1.07614583
HSE,HA,0.107393855012,1.07614583 0.0 0.0 1.07614583 0.0 1.07614583
HISE,HA,0.107393855012,1.07614583 0.0 0.0 1.07614583 0.0 1.07614583
HISB,HA,0.107393855012,1.07614583 0.0 0.0 1.07614583 0.0 1.07614583
HIE,CB,-0.256104224156,6.75191966 0.0 0.0 6.75191966 0.0 6.75191966
HSE,CB,-0.256104224156,6.75191966 0.0 0.0 6.75191966 0.0 6.75191966
HISE,CB,-0.256104224156,6.75191966 0.0 0.0 6.75191966 0.0 6.75191966
HISB,CB,-0.256104224156,6.75191966 0.0 0.0 6.75191966 0.0 6.75191966
HIE,C,0.495893112458,5.609606 0.0 0.0 5.609606 0.0 5.609606
HSE,C,0.495893112458,5.609606 0.0 0.0 5.609606 0.0 5.609606
HISE,C,0.495893112458,5.609606 0.0 0.0 5.609606 0.0 5.609606
HISB,C,0.495893112458,5.609606 0.0 0.0 5.609606 0.0 5.609606
HIE,HB,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HSE,HB,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HISE,HB,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HISB,HB,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HIE,HB2,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HSE,HB2,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HISE,HB2,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HISB,HB2,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HIE,1HB,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HSE,1HB,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HISE,1HB,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HISB,1HB,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HIE,HB1,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HSE,HB1,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HISE,HB1,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HISB,HB1,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HIE,HB3,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HSE,HB3,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HISE,HB3,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HISB,HB3,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HIE,2HB,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HSE,2HB,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HISE,2HB,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HISB,2HB,0.115654669867,2.26606196 0.0 0.0 2.26606196 0.0 2.26606196
HIE,CG,0.165823440826,8.29234909 0.0 0.0 8.29234909 0.0 8.29234909
HSE,CG,0.165823440826,8.29234909 0.0 0.0 8.29234909 0.0 8.29234909
HISE,CG,0.165823440826,8.29234909 0.0 0.0 8.29234909 0.0 8.29234909
HISB,CG,0.165823440826,8.29234909 0.0 0.0 8.29234909 0.0 8.29234909
HIE,O,-0.460762483608,7.9947371 0.0 0.0 7.9947371 0.0 7.9947371
HSE,O,-0.460762483608,7.9947371 0.0 0.0 7.9947371 0.0 7.9947371
HISE,O,-0.460762483608,7.9947371 0.0 0.0 7.9947371 0.0 7.9947371
HISB,O,-0.460762483608,7.9947371 0.0 0.0 7.9947371 0.0 7.9947371
HIE,ND,-0.382737768112,9.09204578 0.0 0.0 9.09204578 0.0 9.09204578
HSE,ND,-0.382737768112,9.09204578 0.0 0.0 9.09204578 0.0 9.09204578
HISE,ND,-0.382737768112,9.09204578 0.0 0.0 9.09204578 0.0 9.09204578
HISB,ND,-0.382737768112,9.09204578 0.0 0.0 9.09204578 0.0 9.09204578
HIE,ND1,-0.382737768112,9.09204578 0.0 0.0 9.09204578 0.0 9.09204578
HSE,ND1,-0.382737768112,9.09204578 0.0 0.0 9.09204578 0.0 9.09204578
HISE,ND1,-0.382737768112,9.09204578 0.0 0.0 9.09204578 0.0 9.09204578
HISB,ND1,-0.382737768112,9.09204578 0.0 0.0 9.09204578 0.0 9.09204578
HIE,CD,-0.138160684004,8.88065595 0.0 0.0 8.88065595 0.0 8.88065595
HSE,CD,-0.138160684004,8.88065595 0.0 0.0 8.88065595 0.0 8.88065595
HISE,CD,-0.138160684004,8.88065595 0.0 0.0 8.88065595 0.0 8.88065595
HISB,CD,-0.138160684004,8.88065595 0.0 0.0 8.88065595 0.0 8.88065595
HIE,CD1,-0.138160684004,8.88065595 0.0 0.0 8.88065595 0.0 8.88065595
HSE,CD1,-0.138160684004,8.88065595 0.0 0.0 8.88065595 0.0 8.88065595
HISE,CD1,-0.138160684004,8.88065595 0.0 0.0 8.88065595 0.0 8.88065595
HISB,CD1,-0.138160684004,8.88065595 0.0 0.0 8.88065595 0.0 8.88065595
HIE,CD2,-0.138160684004,8.88065595 0.0 0.0 8.88065595 0.0 8.88065595
HSE,CD2,-0.138160684004,8.88065595 0.0 0.0 8.88065595 0.0 8.88065595
HISE,CD2,-0.138160684004,8.88065595 0.0 0.0 8.88065595 0.0 8.88065595
HISB,CD2,-0.138160684004,8.88065595 0.0 0.0 8.88065595 0.0 8.88065595
HIE,CE,0.0190668416604,8.40245199 0.0 0.0 8.40245199 0.0 8.40245199
HSE,CE,0.0190668416604,8.40245199 0.0 0.0 8.40245199 0.0 8.40245199
HISE,CE,0.0190668416604,8.40245199 0.0 0.0 8.40245199 0.0 8.40245199
HISB,CE,0.0190668416604,8.40245199 0.0 0.0 8.40245199 0.0 8.40245199
HIE,CE1,0.0190668416604,8.40245199 0.0 0.0 8.40245199 0.0 8.40245199
HSE,CE1,0.0190668416604,8.40245199 0.0 0.0 8.40245199 0.0 8.40245199
HISE,CE1,0.0190668416604,8.40245199 0.0 0.0 8.40245199 0.0 8.40245199
HISB,CE1,0.0190668416604,8.40245199 0.0 0.0 8.40245199 0.0 8.40245199
HIE,CE2,0.0190668416604,8.40245199 0.0 0.0 8.40245199 0.0 8.40245199
HSE,CE2,0.0190668416604,8.40245199 0.0 0.0 8.40245199 0.0 8.40245199
HISE,CE2,0.0190668416604,8.40245199 0.0 0.0 8.40245199 0.0 8.40245199
HISB,CE2,0.0190668416604,8.40245199 0.0 0.0 8.40245199 0.0 8.40245199
HIE,NE,-0.238069820427,6.01369595 0.0 0.0 6.01369595 0.0 6.01369595
HSE,NE,-0.238069820427,6.01369595 0.0 0.0 6.01369595 0.0 6.01369595
HISE,NE,-0.238069820427,6.01369595 0.0 0.0 6.01369595 0.0 6.01369595
HISB,NE,-0.238069820427,6.01369595 0.0 0.0 6.01369595 0.0 6.01369595
HIE,NE2,-0.238069820427,6.01369595 0.0 0.0 6.01369595 0.0 6.01369595
HSE,NE2,-0.238069820427,6.01369595 0.0 0.0 6.01369595 0.0 6.01369595
HISE,NE2,-0.238069820427,6.01369595 0.0 0.0 6.01369595 0.0 6.01369595
HISB,NE2,-0.238069820427,6.01369595 0.0 0.0 6.01369595 0.0 6.01369595
HIE,HD,0.13069989041,3.11298861 0.0 0.0 3.11298861 0.0 3.11298861
HSE,HD,0.13069989041,3.11298861 0.0 0.0 3.11298861 0.0 3.11298861
HISE,HD,0.13069989041,3.11298861 0.0 0.0 3.11298861 0.0 3.11298861
HISB,HD,0.13069989041,3.11298861 0.0 0.0 3.11298861 0.0 3.11298861
HIE,HD1,0.13069989041,3.11298861 0.0 0.0 3.11298861 0.0 3.11298861
HSE,HD1,0.13069989041,3.11298861 0.0 0.0 3.11298861 0.0 3.11298861
HISE,HD1,0.13069989041,3.11298861 0.0 0.0 3.11298861 0.0 3.11298861
HISB,HD1,0.13069989041,3.11298861 0.0 0.0 3.11298861 0.0 3.11298861
HIE,HD2,0.13069989041,3.11298861 0.0 0.0 3.11298861 0.0 3.11298861
HSE,HD2,0.13069989041,3.11298861 0.0 0.0 3.11298861 0.0 3.11298861
HISE,HD2,0.13069989041,3.11298861 0.0 0.0 3.11298861 0.0 3.11298861
HISB,HD2,0.13069989041,3.11298861 0.0 0.0 3.11298861 0.0 3.11298861
HIE,HE1,0.156877907612,1.76011547 0.0 0.0 1.76011547 0.0 1.76011547
HSE,HE1,0.156877907612,1.76011547 0.0 0.0 1.76011547 0.0 1.76011547
HISE,HE1,0.156877907612,1.76011547 0.0 0.0 1.76011547 0.0 1.76011547
HISB,HE1,0.156877907612,1.76011547 0.0 0.0 1.76011547 0.0 1.76011547
HIE,HE2,0.312777196309,2.19653327 0.0 0.0 2.19653327 0.0 2.19653327
HSE,HE2,0.312777196309,2.19653327 0.0 0.0 2.19653327 0.0 2.19653327
HISE,HE2,0.312777196309,2.19653327 0.0 0.0 2.19653327 0.0 2.19653327
HISB,HE2,0.312777196309,2.19653327 0.0 0.0 2.19653327 0.0 2.19653327
HIE,HNE2,0.312777196309,2.19653327 0.0 0.0 2.19653327 0.0 2.19653327
HSE,HNE2,0.312777196309,2.19653327 0.0 0.0 2.19653327 0.0 2.19653327
HISE,HNE2,0.312777196309,2.19653327 0.0 0.0 2.19653327 0.0 2.19653327
HISB,HNE2,0.312777196309,2.19653327 0.0 0.0 2.19653327 0.0 2.19653327
HIS,N,-0.246188318301,5.57175178 0.0 0.0 5.57175178 0.0 5.57175178
HIP,N,-0.246188318301,5.57175178 0.0 0.0 5.57175178 0.0 5.57175178
HSP,N,-0.246188318301,5.57175178 0.0 0.0 5.57175178 0.0 5.57175178
HISH,N,-0.246188318301,5.57175178 0.0 0.0 5.57175178 0.0 5.57175178
HIS,HN,0.188775356213,2.36758803 0.0 0.0 2.36758803 0.0 2.36758803
HIP,HN,0.188775356213,2.36758803 0.0 0.0 2.36758803 0.0 2.36758803
HSP,HN,0.188775356213,2.36758803 0.0 0.0 2.36758803 0.0 2.36758803
HISH,HN,0.188775356213,2.36758803 0.0 0.0 2.36758803 0.0 2.36758803
HIS,H,0.188775356213,2.36758803 0.0 0.0 2.36758803 0.0 2.36758803
HIP,H,0.188775356213,2.36758803 0.0 0.0 2.36758803 0.0 2.36758803
HSP,H,0.188775356213,2.36758803 0.0 0.0 2.36758803 0.0 2.36758803
HISH,H,0.188775356213,2.36758803 0.0 0.0 2.36758803 0.0 2.36758803
HIS,CA,-0.000994380144214,6.16802218 0.0 0.0 6.16802218 0.0 6.16802218
HIP,CA,-0.000994380144214,6.16802218 0.0 0.0 6.16802218 0.0 6.16802218
HSP,CA,-0.000994380144214,6.16802218 0.0 0.0 6.16802218 0.0 6.16802218
HISH,CA,-0.000994380144214,6.16802218 0.0 0.0 6.16802218 0.0 6.16802218
HIS,HA,0.112017635997,0.83947552 0.0 0.0 0.83947552 0.0 0.83947552
HIP,HA,0.112017635997,0.83947552 0.0 0.0 0.83947552 0.0 0.83947552
HSP,HA,0.112017635997,0.83947552 0.0 0.0 0.83947552 0.0 0.83947552
HISH,HA,0.112017635997,0.83947552 0.0 0.0 0.83947552 0.0 0.83947552
HIS,CB,-0.324619908447,6.59712928 0.0 0.0 6.59712928 0.0 6.59712928
HIP,CB,-0.324619908447,6.59712928 0.0 0.0 6.59712928 0.0 6.59712928
HSP,CB,-0.324619908447,6.59712928 0.0 0.0 6.59712928 0.0 6.59712928
HISH,CB,-0.324619908447,6.59712928 0.0 0.0 6.59712928 0.0 6.59712928
HIS,C,0.603379607517,5.35612071 0.0 0.0 5.35612071 0.0 5.35612071
HIP,C,0.603379607517,5.35612071 0.0 0.0 5.35612071 0.0 5.35612071
HSP,C,0.603379607517,5.35612071 0.0 0.0 5.35612071 0.0 5.35612071
HISH,C,0.603379607517,5.35612071 0.0 0.0 5.35612071 0.0 5.35612071
HIS,HB,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HIP,HB,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HSP,HB,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HISH,HB,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HIS,HB2,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HIP,HB2,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HSP,HB2,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HISH,HB2,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HIS,1HB,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HIP,1HB,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HSP,1HB,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HISH,1HB,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HIS,HB1,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HIP,HB1,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HSP,HB1,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HISH,HB1,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HIS,HB3,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HIP,HB3,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HSP,HB3,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HISH,HB3,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HIS,2HB,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HIP,2HB,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HSP,2HB,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HISH,2HB,0.172193116723,2.24728409 0.0 0.0 2.24728409 0.0 2.24728409
HIS,CG,0.0924233661176,8.34385345 0.0 0.0 8.34385345 0.0 8.34385345
HIP,CG,0.0924233661176,8.34385345 0.0 0.0 8.34385345 0.0 8.34385345
HSP,CG,0.0924233661176,8.34385345 0.0 0.0 8.34385345 0.0 8.34385345
HISH,CG,0.0924233661176,8.34385345 0.0 0.0 8.34385345 0.0 8.34385345
HIS,O,-0.490856790443,7.93987999 0.0 0.0 7.93987999 0.0 7.93987999
HIP,O,-0.490856790443,7.93987999 0.0 0.0 7.93987999 0.0 7.93987999
HSP,O,-0.490856790443,7.93987999 0.0 0.0 7.93987999 0.0 7.93987999
HISH,O,-0.490856790443,7.93987999 0.0 0.0 7.93987999 0.0 7.93987999
HIS,ND,-0.190385737575,6.01362573 0.0 0.0 6.01362573 0.0 6.01362573
HIP,ND,-0.190385737575,6.01362573 0.0 0.0 6.01362573 0.0 6.01362573
HSP,ND,-0.190385737575,6.01362573 0.0 0.0 6.01362573 0.0 6.01362573
HISH,ND,-0.190385737575,6.01362573 0.0 0.0 6.01362573 0.0 6.01362573
HIS,ND1,-0.190385737575,6.01362573 0.0 0.0 6.01362573 0.0 6.01362573
HIP,ND1,-0.190385737575,6.01362573 0.0 0.0 6.01362573 0.0 6.01362573
HSP,ND1,-0.190385737575,6.01362573 0.0 0.0 6.01362573 0.0 6.01362573
HISH,ND1,-0.190385737575,6.01362573 0.0 0.0 6.01362573 0.0 6.01362573
HIS,CD,-0.0823086758436,8.36794963 0.0 0.0 8.36794963 0.0 8.36794963
HIP,CD,-0.0823086758436,8.36794963 0.0 0.0 8.36794963 0.0 8.36794963
HSP,CD,-0.0823086758436,8.36794963 0.0 0.0 8.36794963 0.0 8.36794963
HISH,CD,-0.0823086758436,8.36794963 0.0 0.0 8.36794963 0.0 8.36794963
HIS,CD1,-0.0823086758436,8.36794963 0.0 0.0 8.36794963 0.0 8.36794963
HIP,CD1,-0.0823086758436,8.36794963 0.0 0.0 8.36794963 0.0 8.36794963
HSP,CD1,-0.0823086758436,8.36794963 0.0 0.0 8.36794963 0.0 8.36794963
HISH,CD1,-0.0823086758436,8.36794963 0.0 0.0 8.36794963 0.0 8.36794963
HIS,CD2,-0.0823086758436,8.36794963 0.0 0.0 8.36794963 0.0 8.36794963
HIP,CD2,-0.0823086758436,8.36794963 0.0 0.0 8.36794963 0.0 8.36794963
HSP,CD2,-0.0823086758436,8.36794963 0.0 0.0 8.36794963 0.0 8.36794963
HISH,CD2,-0.0823086758436,8.36794963 0.0 0.0 8.36794963 0.0 8.36794963
HIS,HD1,0.349728158782,1.57175666 0.0 0.0 1.57175666 0.0 1.57175666
HIP,HD1,0.349728158782,1.57175666 0.0 0.0 1.57175666 0.0 1.57175666
HSP,HD1,0.349728158782,1.57175666 0.0 0.0 1.57175666 0.0 1.57175666
HISH,HD1,0.349728158782,1.57175666 0.0 0.0 1.57175666 0.0 1.57175666
HIS,CE,0.0449524894486,7.56388307 0.0 0.0 7.56388307 0.0 7.56388307
HIP,CE,0.0449524894486,7.56388307 0.0 0.0 7.56388307 0.0 7.56388307
HSP,CE,0.0449524894486,7.56388307 0.0 0.0 7.56388307 0.0 7.56388307
HISH,CE,0.0449524894486,7.56388307 0.0 0.0 7.56388307 0.0 7.56388307
HIS,CE1,0.0449524894486,7.56388307 0.0 0.0 7.56388307 0.0 7.56388307
HIP,CE1,0.0449524894486,7.56388307 0.0 0.0 7.56388307 0.0 7.56388307
HSP,CE1,0.0449524894486,7.56388307 0.0 0.0 7.56388307 0.0 7.56388307
HISH,CE1,0.0449524894486,7.56388307 0.0 0.0 7.56388307 0.0 7.56388307
HIS,CE2,0.0449524894486,7.56388307 0.0 0.0 7.56388307 0.0 7.56388307
HIP,CE2,0.0449524894486,7.56388307 0.0 0.0 7.56388307 0.0 7.56388307
HSP,CE2,0.0449524894486,7.56388307 0.0 0.0 7.56388307 0.0 7.56388307
HISH,CE2,0.0449524894486,7.56388307 0.0 0.0 7.56388307 0.0 7.56388307
HIS,NE,-0.227814896127,5.95678304 0.0 0.0 5.95678304 0.0 5.95678304
HIP,NE,-0.227814896127,5.95678304 0.0 0.0 5.95678304 0.0 5.95678304
HSP,NE,-0.227814896127,5.95678304 0.0 0.0 5.95678304 0.0 5.95678304
HISH,NE,-0.227814896127,5.95678304 0.0 0.0 5.95678304 0.0 5.95678304
HIS,NE2,-0.227814896127,5.95678304 0.0 0.0 5.95678304 0.0 5.95678304
HIP,NE2,-0.227814896127,5.95678304 0.0 0.0 5.95678304 0.0 5.95678304
HSP,NE2,-0.227814896127,5.95678304 0.0 0.0 5.95678304 0.0 5.95678304
HISH,NE2,-0.227814896127,5.95678304 0.0 0.0 5.95678304 0.0 5.95678304
HIS,HD2,0.209223542284,2.39993451 0.0 0.0 2.39993451 0.0 2.39993451
HIP,HD2,0.209223542284,2.39993451 0.0 0.0 2.39993451 0.0 2.39993451
HSP,HD2,0.209223542284,2.39993451 0.0 0.0 2.39993451 0.0 2.39993451
HISH,HD2,0.209223542284,2.39993451 0.0 0.0 2.39993451 0.0 2.39993451
HIS,HE1,0.22521037754,1.54133816 0.0 0.0 1.54133816 0.0 1.54133816
HIP,HE1,0.22521037754,1.54133816 0.0 0.0 1.54133816 0.0 1.54133816
HSP,HE1,0.22521037754,1.54133816 0.0 0.0 1.54133816 0.0 1.54133816
HISH,HE1,0.22521037754,1.54133816 0.0 0.0 1.54133816 0.0 1.54133816
HIS,HE2,0.393071939536,1.5815577 0.0 0.0 1.5815577 0.0 1.5815577
HIP,HE2,0.393071939536,1.5815577 0.0 0.0 1.5815577 0.0 1.5815577
HSP,HE2,0.393071939536,1.5815577 0.0 0.0 1.5815577 0.0 1.5815577
HISH,HE2,0.393071939536,1.5815577 0.0 0.0 1.5815577 0.0 1.5815577
HIS,HNE2,0.393071939536,1.5815577 0.0 0.0 1.5815577 0.0 1.5815577
HIP,HNE2,0.393071939536,1.5815577 0.0 0.0 1.5815577 0.0 1.5815577
HSP,HNE2,0.393071939536,1.5815577 0.0 0.0 1.5815577 0.0 1.5815577
HISH,HNE2,0.393071939536,1.5815577 0.0 0.0 1.5815577 0.0 1.5815577
ILE,N,-0.405489381036,6.8113717 0.0 0.0 6.8113717 0.0 6.8113717
ILE,HN,0.243771770074,0.51947423 0.0 0.0 0.51947423 0.0 0.51947423
ILE,H,0.243771770074,0.51947423 0.0 0.0 0.51947423 0.0 0.51947423
ILE,CA,-0.00572427025342,7.3302359 0.0 0.0 7.3302359 0.0 7.3302359
ILE,HA,0.116376866201,-0.40719369 0.0 0.0 -0.40719369 0.0 -0.40719369
ILE,CB,-0.0447270748288,7.15341247 0.0 0.0 7.15341247 0.0 7.15341247
ILE,C,0.509304461903,8.06973021 0.0 0.0 8.06973021 0.0 8.06973021
ILE,HB,0.088506416444,1.5258482 0.0 0.0 1.5258482 0.0 1.5258482
ILE,CG2,-0.42054389375,6.89177833 0.0 0.0 6.89177833 0.0 6.89177833
ILE,CG1,-0.154456775416,7.23831577 0.0 0.0 7.23831577 0.0 7.23831577
ILE,O,-0.474957076281,6.80222621 0.0 0.0 6.80222621 0.0 6.80222621
ILE,HG2,0.128985898312,2.63656167 0.0 0.0 2.63656167 0.0 2.63656167
ILE,HG21,0.128985898312,2.63656167 0.0 0.0 2.63656167 0.0 2.63656167
ILE,1HG2,0.128985898312,2.63656167 0.0 0.0 2.63656167 0.0 2.63656167
ILE,HG21,0.128985898312,2.63656167 0.0 0.0 2.63656167 0.0 2.63656167
ILE,HG22,0.128985898312,2.63656167 0.0 0.0 2.63656167 0.0 2.63656167
ILE,2HG2,0.128985898312,2.63656167 0.0 0.0 2.63656167 0.0 2.63656167
ILE,HG23,0.128985898312,2.63656167 0.0 0.0 2.63656167 0.0 2.63656167
ILE,3HG2,0.128985898312,2.63656167 0.0 0.0 2.63656167 0.0 2.63656167
ILE,HG1,0.0921429278219,2.45945434 0.0 0.0 2.45945434 0.0 2.45945434
ILE,HG12,0.0921429278219,2.45945434 0.0 0.0 2.45945434 0.0 2.45945434
ILE,1HG1,0.0921429278219,2.45945434 0.0 0.0 2.45945434 0.0 2.45945434
ILE,HG11,0.0921429278219,2.45945434 0.0 0.0 2.45945434 0.0 2.45945434
ILE,HG13,0.0921429278219,2.45945434 0.0 0.0 2.45945434 0.0 2.45945434
ILE,2HG1,0.0921429278219,2.45945434 0.0 0.0 2.45945434 0.0 2.45945434
ILE,CD,-0.386274890819,7.17925996 0.0 0.0 7.17925996 0.0 7.17925996
ILE,CD1,-0.386274890819,7.17925996 0.0 0.0 7.17925996 0.0 7.17925996
ILE,CD2,-0.386274890819,7.17925996 0.0 0.0 7.17925996 0.0 7.17925996
ILE,HD,0.120990099061,2.29696262 0.0 0.0 2.29696262 0.0 2.29696262
ILE,HD11,0.120990099061,2.29696262 0.0 0.0 2.29696262 0.0 2.29696262
ILE,1HD1,0.120990099061,2.29696262 0.0 0.0 2.29696262 0.0 2.29696262
ILE,HD12,0.120990099061,2.29696262 0.0 0.0 2.29696262 0.0 2.29696262
ILE,2HD1,0.120990099061,2.29696262 0.0 0.0 2.29696262 0.0 2.29696262
ILE,HD13,0.120990099061,2.29696262 0.0 0.0 2.29696262 0.0 2.29696262
ILE,3HD1,0.120990099061,2.29696262 0.0 0.0 2.29696262 0.0 2.29696262
ILE,HD1,0.120990099061,2.29696262 0.0 0.0 2.29696262 0.0 2.29696262
ILE,HD2,0.120990099061,2.29696262 0.0 0.0 2.29696262 0.0 2.29696262
ILE,HD3,0.120990099061,2.29696262 0.0 0.0 2.29696262 0.0 2.29696262
LEU,N,-0.392913539415,6.65274773 0.0 0.0 6.65274773 0.0 6.65274773
LEU,HN,0.238461780469,0.93851438 0.0 0.0 0.93851438 0.0 0.93851438
LEU,H,0.238461780469,0.93851438 0.0 0.0 0.93851438 0.0 0.93851438
LEU,CA,0.0034327910261,7.3634938 0.0 0.0 7.3634938 0.0 7.3634938
LEU,HA,0.127053724139,-0.17424498 0.0 0.0 -0.17424498 0.0 -0.17424498
LEU,CB,-0.290348065734,7.25729002 0.0 0.0 7.25729002 0.0 7.25729002
LEU,C,0.507396202007,7.78441752 0.0 0.0 7.78441752 0.0 7.78441752
LEU,HB,0.11482123691,2.05907407 0.0 0.0 2.05907407 0.0 2.05907407
LEU,HB2,0.11482123691,2.05907407 0.0 0.0 2.05907407 0.0 2.05907407
LEU,1HB,0.11482123691,2.05907407 0.0 0.0 2.05907407 0.0 2.05907407
LEU,HB1,0.11482123691,2.05907407 0.0 0.0 2.05907407 0.0 2.05907407
LEU,HB3,0.11482123691,2.05907407 0.0 0.0 2.05907407 0.0 2.05907407
LEU,2HB,0.11482123691,2.05907407 0.0 0.0 2.05907407 0.0 2.05907407
